# maelstrom - GimmeMotifs version 0.10.0b4
# method: lightning with motif score
# motif table: mm10.most_variable.out/motif.score.txt.gz
# activity values: coefficients from fitted model
	Bcell	CD4	CD8	CMP	Erythroblast	GMP	MEP	MPP	Monocytes	Nkcell
C2H2_ZF_M6142_1.01	-0.00361846311323	0.00363704740977	0.00491303829904	-0.0058958558058	0.00849434509369	-0.00370106464011	-0.00225259758873	-0.00378608206236	0.001917672383	0.000291960024747
C2H2_ZF_M6144_1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2H2_ZF_Average_180	-0.000828690976774	0.0100469695642	0.00252768286923	-0.00183705873562	0.00236931440719	-0.00250722247323	-0.00330021380466	-0.0040559244264	-0.00108648109019	-0.00132837533378
C2H2_ZF_M6019_1.01	-0.00115570596215	0.00444409200196	0.0024690528206	-0.00100138475849	0.0110678979957	-0.00739604343103	-0.00218321428225	-0.00452823451116	-0.0022200840856	0.000503624212388
C2H2_ZF_Average_216	-0.00658451047386	-0.000369191408116	0.0141007620536	0.00230366546559	0.00299031874194	-0.0015757198147	-0.0102041318286	-0.00127599621315	-0.00545597910173	0.0060707825791
C2H2_ZF_M0382_1.01	-0.00339026116673	0.00807448171174	-0.00571729496843	-0.00267694865904	0.00729661292289	0.00184331758855	-0.00285603067759	0.000232008458551	0.000356314794272	-0.0031622000042
C2H2_ZF_M6302_1.01	-0.000745922855027	0.00074272549649	-0.00156673131009	0.00215212285631	-0.00144199209052	0.000866367336552	-0.000569472595646	-9.18225436901e-05	0.000232071322906	0.000422654382716
C2H2_ZF_Average_204	0.00143990841844	-0.0120302104925	0.00606037740857	0.00561830418018	-0.000847201671063	-3.55820766031e-05	-0.00202845793505	-0.00283752344241	-0.00110140448886	0.00576179009929
C2H2_ZF_M5308_1.01	-0.00361844126449	-0.0129501561317	2.21970262096e-06	0.0135178416737	0.00610704575154	-0.0033924164988	-0.00150293506244	-0.00755999664417	-0.00307237623586	0.0124692147096
C2H2_ZF_Average_207	0.00314347084357	-0.00321410139711	0.000754716784833	-1.44810370135e-05	-0.00159950866997	-0.00034259327839	0.000589067520396	-0.000376122444622	-0.00167646699177	0.00273601867008
