# maelstrom - GimmeMotifs version 0.10.0b4
# method: classic with motif count
# motif table: mm10.most_variable.out/motif.count.txt.gz
# activity values: BH-corrected hypergeometric p-values
	MPP	CMP	GMP	MEP	Monocytes	Erythroblast	CD4	CD8	Bcell	Nkcell
C2H2_ZF_M0395_1.01	0.234204884684	0.00457491252377	0.0212794136628	0.0212794136628	0.162944791346	7.5184014286	0.557660245837	0.107995200243	0.162944791346	0.107995200243
C2H2_ZF_Average_122	0.360682535736	0.681526432321	0.112366650429	2.13039647632e-05	0.681526432321	0.360682535736	6.74557474565	0.157135664164	0.00582846947038	0.0109964586893
C2H2_ZF_M6372_1.01	1.34342454067	0.538495373387	0.666898329243	0.00498905147779	0.000318100645267	0.538495373387	0.972535695548	0.248012980694	0.127378677477	0.248012980694
C2H2_ZF_M6358_1.01	0.663878617073	0.344405683805	0.102309789981	1.07802646108e-05	0.265407345706	5.61878261088	1.29108992434	0.145241026503	0.0276939816807	0.00449213509981
C2H2_ZF_Average_221	0.611623690775	0.0209441732761	0.13647677716	0.000702714037284	0.401987763123	6.74004692104	2.53165219057	0.465763713196	1.69991861144e-05	0.0209441732761
C2H2_ZF_M6142_1.01	0.0122582676901	3.36073374502e-05	0.00161591935623	0.802754398844	0.802754398844	0.159522545568	0.359361093125	3.41540292516	0.159522545568	1.46172819504
C2H2_ZF_M6144_1.01	0.654121869393	0.0341197325234	0.654121869393	0.00377052620674	0.211781733753	7.77489818209	0.0957303389953	0.145979125085	0.00377052620674	0.0181217362311
C2H2_ZF_Average_180	0.00342154736933	0.0108827996643	0.165278884461	0.000389843639884	0.0634464470849	3.24955932296	5.36281394072	0.99661210334	0.0433217523371	0.123525337898
C2H2_ZF_M6019_1.01	0.00458882146005	0.12199442093	0.0109542318701	0.00458882146005	0.488930235997	1.66880340894	1.66880340894	0.488930235997	0.0757343663811	0.982630081181
C2H2_ZF_Average_216	0.0920440921961	0.00159860937399	0.00159860937399	0.000405465491288	0.00517188720955	22.2990387843	1.017373177	0.260138029649	0.00159860937399	0.260138029649
